image_path,image_name,ground_truth
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential64.tif,sparseresidential64,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential65.tif,sparseresidential65,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential66.tif,sparseresidential66,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential67.tif,sparseresidential67,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential68.tif,sparseresidential68,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential69.tif,sparseresidential69,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential70.tif,sparseresidential70,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential71.tif,sparseresidential71,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential72.tif,sparseresidential72,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential73.tif,sparseresidential73,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential74.tif,sparseresidential74,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential75.tif,sparseresidential75,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential76.tif,sparseresidential76,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential77.tif,sparseresidential77,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential78.tif,sparseresidential78,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential79.tif,sparseresidential79,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential80.tif,sparseresidential80,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential81.tif,sparseresidential81,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential82.tif,sparseresidential82,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential83.tif,sparseresidential83,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential84.tif,sparseresidential84,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential85.tif,sparseresidential85,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential86.tif,sparseresidential86,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential87.tif,sparseresidential87,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential88.tif,sparseresidential88,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential89.tif,sparseresidential89,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential90.tif,sparseresidential90,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential91.tif,sparseresidential91,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential92.tif,sparseresidential92,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential93.tif,sparseresidential93,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential94.tif,sparseresidential94,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential95.tif,sparseresidential95,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential96.tif,sparseresidential96,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential97.tif,sparseresidential97,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential98.tif,sparseresidential98,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\sparseresidential\sparseresidential99.tif,sparseresidential99,sparseresidential
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks00.tif,storagetanks00,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks01.tif,storagetanks01,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks02.tif,storagetanks02,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks03.tif,storagetanks03,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks04.tif,storagetanks04,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks05.tif,storagetanks05,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks06.tif,storagetanks06,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks07.tif,storagetanks07,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks08.tif,storagetanks08,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks09.tif,storagetanks09,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks10.tif,storagetanks10,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks11.tif,storagetanks11,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks12.tif,storagetanks12,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks13.tif,storagetanks13,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks14.tif,storagetanks14,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks15.tif,storagetanks15,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks16.tif,storagetanks16,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks17.tif,storagetanks17,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks18.tif,storagetanks18,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks19.tif,storagetanks19,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks20.tif,storagetanks20,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks21.tif,storagetanks21,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks22.tif,storagetanks22,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks23.tif,storagetanks23,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks24.tif,storagetanks24,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks25.tif,storagetanks25,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks26.tif,storagetanks26,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks27.tif,storagetanks27,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks28.tif,storagetanks28,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks29.tif,storagetanks29,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks30.tif,storagetanks30,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks31.tif,storagetanks31,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks32.tif,storagetanks32,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks33.tif,storagetanks33,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks34.tif,storagetanks34,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks35.tif,storagetanks35,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks36.tif,storagetanks36,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks37.tif,storagetanks37,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks38.tif,storagetanks38,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks39.tif,storagetanks39,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks40.tif,storagetanks40,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks41.tif,storagetanks41,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks42.tif,storagetanks42,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks43.tif,storagetanks43,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks44.tif,storagetanks44,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks45.tif,storagetanks45,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks46.tif,storagetanks46,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks47.tif,storagetanks47,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks48.tif,storagetanks48,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks49.tif,storagetanks49,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks50.tif,storagetanks50,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks51.tif,storagetanks51,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks52.tif,storagetanks52,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks53.tif,storagetanks53,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks54.tif,storagetanks54,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks55.tif,storagetanks55,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks56.tif,storagetanks56,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks57.tif,storagetanks57,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks58.tif,storagetanks58,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks59.tif,storagetanks59,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks60.tif,storagetanks60,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks61.tif,storagetanks61,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks62.tif,storagetanks62,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks63.tif,storagetanks63,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks64.tif,storagetanks64,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks65.tif,storagetanks65,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks66.tif,storagetanks66,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks67.tif,storagetanks67,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks68.tif,storagetanks68,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks69.tif,storagetanks69,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks70.tif,storagetanks70,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks71.tif,storagetanks71,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks72.tif,storagetanks72,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks73.tif,storagetanks73,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks74.tif,storagetanks74,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks75.tif,storagetanks75,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks76.tif,storagetanks76,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks77.tif,storagetanks77,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks78.tif,storagetanks78,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks79.tif,storagetanks79,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks80.tif,storagetanks80,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks81.tif,storagetanks81,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks82.tif,storagetanks82,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks83.tif,storagetanks83,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks84.tif,storagetanks84,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks85.tif,storagetanks85,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks86.tif,storagetanks86,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks87.tif,storagetanks87,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks88.tif,storagetanks88,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks89.tif,storagetanks89,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks90.tif,storagetanks90,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks91.tif,storagetanks91,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks92.tif,storagetanks92,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks93.tif,storagetanks93,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks94.tif,storagetanks94,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks95.tif,storagetanks95,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks96.tif,storagetanks96,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks97.tif,storagetanks97,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks98.tif,storagetanks98,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\storagetanks\storagetanks99.tif,storagetanks99,storagetanks
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt00.tif,tenniscourt00,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt01.tif,tenniscourt01,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt02.tif,tenniscourt02,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt03.tif,tenniscourt03,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt04.tif,tenniscourt04,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt05.tif,tenniscourt05,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt06.tif,tenniscourt06,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt07.tif,tenniscourt07,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt08.tif,tenniscourt08,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt09.tif,tenniscourt09,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt10.tif,tenniscourt10,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt11.tif,tenniscourt11,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt12.tif,tenniscourt12,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt13.tif,tenniscourt13,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt14.tif,tenniscourt14,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt15.tif,tenniscourt15,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt16.tif,tenniscourt16,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt17.tif,tenniscourt17,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt18.tif,tenniscourt18,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt19.tif,tenniscourt19,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt20.tif,tenniscourt20,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt21.tif,tenniscourt21,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt22.tif,tenniscourt22,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt23.tif,tenniscourt23,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt24.tif,tenniscourt24,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt25.tif,tenniscourt25,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt26.tif,tenniscourt26,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt27.tif,tenniscourt27,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt28.tif,tenniscourt28,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt29.tif,tenniscourt29,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt30.tif,tenniscourt30,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt31.tif,tenniscourt31,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt32.tif,tenniscourt32,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt33.tif,tenniscourt33,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt34.tif,tenniscourt34,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt35.tif,tenniscourt35,tenniscourt
D:\Dataset\UCMerced_LandUse_Dataset\Images\tenniscourt\tenniscourt36.tif,tenniscourt36,tenniscourt
